stem_id,folder,filename,sitename,work_path,fps,shot_id,track_id,worker_key,frame_idx,timestamp_s,x1,y1,x2,y2,conf,blur_score,task,ScoreC,Confidence
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,25,5,1_VID_20231026_123736025::5,1918,63.9108331598952,603.72607421875,573.246337890625,970.8010864257812,1137.740966796875,0.917198240756988,774.9955162775151,DEM,7.0,0.58
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,26,2,1_VID_20231026_123736025::2,1949,64.94380283036274,203.92190551757807,505.9719543457031,494.9722595214844,1063.2081298828125,0.9161015152931212,844.8707365282154,DEM,7.0,0.66
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,26,5,1_VID_20231026_123736025::5,2017,67.20967178493672,596.4220581054688,571.39990234375,899.1764526367188,1113.1124267578125,0.9218456149101252,839.0411954992215,DEM,5.0,0.62
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,26,2,1_VID_20231026_123736025::2,2039,67.94274703494594,145.6464385986328,553.841796875,494.0716247558594,1064.256103515625,0.9149369001388552,866.4882689974634,DEM,9.0,0.6
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,26,5,1_VID_20231026_123736025::5,2107,70.20861598951991,632.7979125976562,307.7933654785156,917.146728515625,1100.9119873046875,0.9062137007713312,908.7075257045328,DEM,3.0,0.78
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,27,2,1_VID_20231026_123736025::2,2178,72.57444975091332,191.1075439453125,554.2847290039062,551.7506103515625,1058.6480712890625,0.92960512638092,898.1043859492363,DEM,9.0,0.58
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,27,5,1_VID_20231026_123736025::5,2189,72.94098737591793,671.7730712890625,304.3340148925781,874.482421875,1099.97216796875,0.8839420080184931,875.5209830810096,DEM,3.0,0.78
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,32,2,1_VID_20231026_123736025::2,2392,79.70527263736669,107.17217254638672,526.3912353515625,472.2227783203125,1042.7559814453125,0.9218729734420772,884.7674950589424,DEM,10.0,0.59
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,34,2,1_VID_20231026_123736025::2,2538,84.5702265692461,184.2389678955078,545.8352661132812,560.4361572265625,1081.173583984375,0.92338353395462,1008.755465576278,DEM,9.0,0.6
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,34,5,1_VID_20231026_123736025::5,2562,85.36994502380162,735.7245483398438,313.35845947265625,935.5145874023438,1114.5576171875,0.8593790531158441,986.4851804995716,DEM,3.0,0.74
